facility_id,facility_name,legacy_system_id,property_type,service_type,lease_start_date,lease_end_date,vendor_id,manager_name,unit_count,is_active,external_ref_id,notes,occupancy_status,created_date,internal_row_id,data_source_system
facility_id_323,facility_name_323,legacy_system_id_323,property_type_323,service_type_323,lease_start_date_323,lease_end_date_323,vendor_id_323,manager_name_323,unit_count_323,is_active_323,external_ref_id_323,notes_323,occupancy_status_323,created_date_323,internal_row_id_323,data_source_system_323
facility_id_324,facility_name_324,legacy_system_id_324,property_type_324,service_type_324,lease_start_date_324,lease_end_date_324,vendor_id_324,manager_name_324,unit_count_324,is_active_324,external_ref_id_324,notes_324,occupancy_status_324,created_date_324,internal_row_id_324,data_source_system_324
facility_id_325,facility_name_325,legacy_system_id_325,property_type_325,service_type_325,lease_start_date_325,lease_end_date_325,vendor_id_325,manager_name_325,unit_count_325,is_active_325,external_ref_id_325,notes_325,occupancy_status_325,created_date_325,internal_row_id_325,data_source_system_325
facility_id_326,facility_name_326,legacy_system_id_326,property_type_326,service_type_326,lease_start_date_326,lease_end_date_326,vendor_id_326,manager_name_326,unit_count_326,is_active_326,external_ref_id_326,notes_326,occupancy_status_326,created_date_326,internal_row_id_326,data_source_system_326
facility_id_327,facility_name_327,legacy_system_id_327,property_type_327,service_type_327,lease_start_date_327,lease_end_date_327,vendor_id_327,manager_name_327,unit_count_327,is_active_327,external_ref_id_327,notes_327,occupancy_status_327,created_date_327,internal_row_id_327,data_source_system_327
facility_id_328,facility_name_328,legacy_system_id_328,property_type_328,service_type_328,lease_start_date_328,lease_end_date_328,vendor_id_328,manager_name_328,unit_count_328,is_active_328,external_ref_id_328,notes_328,occupancy_status_328,created_date_328,internal_row_id_328,data_source_system_328
facility_id_329,facility_name_329,legacy_system_id_329,property_type_329,service_type_329,lease_start_date_329,lease_end_date_329,vendor_id_329,manager_name_329,unit_count_329,is_active_329,external_ref_id_329,notes_329,occupancy_status_329,created_date_329,internal_row_id_329,data_source_system_329
facility_id_330,facility_name_330,legacy_system_id_330,property_type_330,service_type_330,lease_start_date_330,lease_end_date_330,vendor_id_330,manager_name_330,unit_count_330,is_active_330,external_ref_id_330,notes_330,occupancy_status_330,created_date_330,internal_row_id_330,data_source_system_330
facility_id_331,facility_name_331,legacy_system_id_331,property_type_331,service_type_331,lease_start_date_331,lease_end_date_331,vendor_id_331,manager_name_331,unit_count_331,is_active_331,external_ref_id_331,notes_331,occupancy_status_331,created_date_331,internal_row_id_331,data_source_system_331
facility_id_332,facility_name_332,legacy_system_id_332,property_type_332,service_type_332,lease_start_date_332,lease_end_date_332,vendor_id_332,manager_name_332,unit_count_332,is_active_332,external_ref_id_332,notes_332,occupancy_status_332,created_date_332,internal_row_id_332,data_source_system_332
facility_id_333,facility_name_333,legacy_system_id_333,property_type_333,service_type_333,lease_start_date_333,lease_end_date_333,vendor_id_333,manager_name_333,unit_count_333,is_active_333,external_ref_id_333,notes_333,occupancy_status_333,created_date_333,internal_row_id_333,data_source_system_333
facility_id_334,facility_name_334,legacy_system_id_334,property_type_334,service_type_334,lease_start_date_334,lease_end_date_334,vendor_id_334,manager_name_334,unit_count_334,is_active_334,external_ref_id_334,notes_334,occupancy_status_334,created_date_334,internal_row_id_334,data_source_system_334
facility_id_335,facility_name_335,legacy_system_id_335,property_type_335,service_type_335,lease_start_date_335,lease_end_date_335,vendor_id_335,manager_name_335,unit_count_335,is_active_335,external_ref_id_335,notes_335,occupancy_status_335,created_date_335,internal_row_id_335,data_source_system_335
facility_id_336,facility_name_336,legacy_system_id_336,property_type_336,service_type_336,lease_start_date_336,lease_end_date_336,vendor_id_336,manager_name_336,unit_count_336,is_active_336,external_ref_id_336,notes_336,occupancy_status_336,created_date_336,internal_row_id_336,data_source_system_336
facility_id_337,facility_name_337,legacy_system_id_337,property_type_337,service_type_337,lease_start_date_337,lease_end_date_337,vendor_id_337,manager_name_337,unit_count_337,is_active_337,external_ref_id_337,notes_337,occupancy_status_337,created_date_337,internal_row_id_337,data_source_system_337
facility_id_338,facility_name_338,legacy_system_id_338,property_type_338,service_type_338,lease_start_date_338,lease_end_date_338,vendor_id_338,manager_name_338,unit_count_338,is_active_338,external_ref_id_338,notes_338,occupancy_status_338,created_date_338,internal_row_id_338,data_source_system_338
facility_id_339,facility_name_339,legacy_system_id_339,property_type_339,service_type_339,lease_start_date_339,lease_end_date_339,vendor_id_339,manager_name_339,unit_count_339,is_active_339,external_ref_id_339,notes_339,occupancy_status_339,created_date_339,internal_row_id_339,data_source_system_339
facility_id_340,facility_name_340,legacy_system_id_340,property_type_340,service_type_340,lease_start_date_340,lease_end_date_340,vendor_id_340,manager_name_340,unit_count_340,is_active_340,external_ref_id_340,notes_340,occupancy_status_340,created_date_340,internal_row_id_340,data_source_system_340
facility_id_341,facility_name_341,legacy_system_id_341,property_type_341,service_type_341,lease_start_date_341,lease_end_date_341,vendor_id_341,manager_name_341,unit_count_341,is_active_341,external_ref_id_341,notes_341,occupancy_status_341,created_date_341,internal_row_id_341,data_source_system_341
facility_id_342,facility_name_342,legacy_system_id_342,property_type_342,service_type_342,lease_start_date_342,lease_end_date_342,vendor_id_342,manager_name_342,unit_count_342,is_active_342,external_ref_id_342,notes_342,occupancy_status_342,created_date_342,internal_row_id_342,data_source_system_342
facility_id_343,facility_name_343,legacy_system_id_343,property_type_343,service_type_343,lease_start_date_343,lease_end_date_343,vendor_id_343,manager_name_343,unit_count_343,is_active_343,external_ref_id_343,notes_343,occupancy_status_343,created_date_343,internal_row_id_343,data_source_system_343
facility_id_344,facility_name_344,legacy_system_id_344,property_type_344,service_type_344,lease_start_date_344,lease_end_date_344,vendor_id_344,manager_name_344,unit_count_344,is_active_344,external_ref_id_344,notes_344,occupancy_status_344,created_date_344,internal_row_id_344,data_source_system_344
facility_id_345,facility_name_345,legacy_system_id_345,property_type_345,service_type_345,lease_start_date_345,lease_end_date_345,vendor_id_345,manager_name_345,unit_count_345,is_active_345,external_ref_id_345,notes_345,occupancy_status_345,created_date_345,internal_row_id_345,data_source_system_345
facility_id_346,facility_name_346,legacy_system_id_346,property_type_346,service_type_346,lease_start_date_346,lease_end_date_346,vendor_id_346,manager_name_346,unit_count_346,is_active_346,external_ref_id_346,notes_346,occupancy_status_346,created_date_346,internal_row_id_346,data_source_system_346
facility_id_347,facility_name_347,legacy_system_id_347,property_type_347,service_type_347,lease_start_date_347,lease_end_date_347,vendor_id_347,manager_name_347,unit_count_347,is_active_347,external_ref_id_347,notes_347,occupancy_status_347,created_date_347,internal_row_id_347,data_source_system_347
facility_id_348,facility_name_348,legacy_system_id_348,property_type_348,service_type_348,lease_start_date_348,lease_end_date_348,vendor_id_348,manager_name_348,unit_count_348,is_active_348,external_ref_id_348,notes_348,occupancy_status_348,created_date_348,internal_row_id_348,data_source_system_348
facility_id_349,facility_name_349,legacy_system_id_349,property_type_349,service_type_349,lease_start_date_349,lease_end_date_349,vendor_id_349,manager_name_349,unit_count_349,is_active_349,external_ref_id_349,notes_349,occupancy_status_349,created_date_349,internal_row_id_349,data_source_system_349
facility_id_350,facility_name_350,legacy_system_id_350,property_type_350,service_type_350,lease_start_date_350,lease_end_date_350,vendor_id_350,manager_name_350,unit_count_350,is_active_350,external_ref_id_350,notes_350,occupancy_status_350,created_date_350,internal_row_id_350,data_source_system_350
facility_id_351,facility_name_351,legacy_system_id_351,property_type_351,service_type_351,lease_start_date_351,lease_end_date_351,vendor_id_351,manager_name_351,unit_count_351,is_active_351,external_ref_id_351,notes_351,occupancy_status_351,created_date_351,internal_row_id_351,data_source_system_351
facility_id_352,facility_name_352,legacy_system_id_352,property_type_352,service_type_352,lease_start_date_352,lease_end_date_352,vendor_id_352,manager_name_352,unit_count_352,is_active_352,external_ref_id_352,notes_352,occupancy_status_352,created_date_352,internal_row_id_352,data_source_system_352
facility_id_353,facility_name_353,legacy_system_id_353,property_type_353,service_type_353,lease_start_date_353,lease_end_date_353,vendor_id_353,manager_name_353,unit_count_353,is_active_353,external_ref_id_353,notes_353,occupancy_status_353,created_date_353,internal_row_id_353,data_source_system_353
facility_id_354,facility_name_354,legacy_system_id_354,property_type_354,service_type_354,lease_start_date_354,lease_end_date_354,vendor_id_354,manager_name_354,unit_count_354,is_active_354,external_ref_id_354,notes_354,occupancy_status_354,created_date_354,internal_row_id_354,data_source_system_354
facility_id_355,facility_name_355,legacy_system_id_355,property_type_355,service_type_355,lease_start_date_355,lease_end_date_355,vendor_id_355,manager_name_355,unit_count_355,is_active_355,external_ref_id_355,notes_355,occupancy_status_355,created_date_355,internal_row_id_355,data_source_system_355
facility_id_356,facility_name_356,legacy_system_id_356,property_type_356,service_type_356,lease_start_date_356,lease_end_date_356,vendor_id_356,manager_name_356,unit_count_356,is_active_356,external_ref_id_356,notes_356,occupancy_status_356,created_date_356,internal_row_id_356,data_source_system_356
facility_id_357,facility_name_357,legacy_system_id_357,property_type_357,service_type_357,lease_start_date_357,lease_end_date_357,vendor_id_357,manager_name_357,unit_count_357,is_active_357,external_ref_id_357,notes_357,occupancy_status_357,created_date_357,internal_row_id_357,data_source_system_357
facility_id_358,facility_name_358,legacy_system_id_358,property_type_358,service_type_358,lease_start_date_358,lease_end_date_358,vendor_id_358,manager_name_358,unit_count_358,is_active_358,external_ref_id_358,notes_358,occupancy_status_358,created_date_358,internal_row_id_358,data_source_system_358
facility_id_359,facility_name_359,legacy_system_id_359,property_type_359,service_type_359,lease_start_date_359,lease_end_date_359,vendor_id_359,manager_name_359,unit_count_359,is_active_359,external_ref_id_359,notes_359,occupancy_status_359,created_date_359,internal_row_id_359,data_source_system_359
facility_id_360,facility_name_360,legacy_system_id_360,property_type_360,service_type_360,lease_start_date_360,lease_end_date_360,vendor_id_360,manager_name_360,unit_count_360,is_active_360,external_ref_id_360,notes_360,occupancy_status_360,created_date_360,internal_row_id_360,data_source_system_360
facility_id_361,facility_name_361,legacy_system_id_361,property_type_361,service_type_361,lease_start_date_361,lease_end_date_361,vendor_id_361,manager_name_361,unit_count_361,is_active_361,external_ref_id_361,notes_361,occupancy_status_361,created_date_361,internal_row_id_361,data_source_system_361
facility_id_362,facility_name_362,legacy_system_id_362,property_type_362,service_type_362,lease_start_date_362,lease_end_date_362,vendor_id_362,manager_name_362,unit_count_362,is_active_362,external_ref_id_362,notes_362,occupancy_status_362,created_date_362,internal_row_id_362,data_source_system_362
facility_id_363,facility_name_363,legacy_system_id_363,property_type_363,service_type_363,lease_start_date_363,lease_end_date_363,vendor_id_363,manager_name_363,unit_count_363,is_active_363,external_ref_id_363,notes_363,occupancy_status_363,created_date_363,internal_row_id_363,data_source_system_363
facility_id_364,facility_name_364,legacy_system_id_364,property_type_364,service_type_364,lease_start_date_364,lease_end_date_364,vendor_id_364,manager_name_364,unit_count_364,is_active_364,external_ref_id_364,notes_364,occupancy_status_364,created_date_364,internal_row_id_364,data_source_system_364
facility_id_365,facility_name_365,legacy_system_id_365,property_type_365,service_type_365,lease_start_date_365,lease_end_date_365,vendor_id_365,manager_name_365,unit_count_365,is_active_365,external_ref_id_365,notes_365,occupancy_status_365,created_date_365,internal_row_id_365,data_source_system_365
facility_id_366,facility_name_366,legacy_system_id_366,property_type_366,service_type_366,lease_start_date_366,lease_end_date_366,vendor_id_366,manager_name_366,unit_count_366,is_active_366,external_ref_id_366,notes_366,occupancy_status_366,created_date_366,internal_row_id_366,data_source_system_366
facility_id_367,facility_name_367,legacy_system_id_367,property_type_367,service_type_367,lease_start_date_367,lease_end_date_367,vendor_id_367,manager_name_367,unit_count_367,is_active_367,external_ref_id_367,notes_367,occupancy_status_367,created_date_367,internal_row_id_367,data_source_system_367
facility_id_368,facility_name_368,legacy_system_id_368,property_type_368,service_type_368,lease_start_date_368,lease_end_date_368,vendor_id_368,manager_name_368,unit_count_368,is_active_368,external_ref_id_368,notes_368,occupancy_status_368,created_date_368,internal_row_id_368,data_source_system_368
facility_id_369,facility_name_369,legacy_system_id_369,property_type_369,service_type_369,lease_start_date_369,lease_end_date_369,vendor_id_369,manager_name_369,unit_count_369,is_active_369,external_ref_id_369,notes_369,occupancy_status_369,created_date_369,internal_row_id_369,data_source_system_369
facility_id_370,facility_name_370,legacy_system_id_370,property_type_370,service_type_370,lease_start_date_370,lease_end_date_370,vendor_id_370,manager_name_370,unit_count_370,is_active_370,external_ref_id_370,notes_370,occupancy_status_370,created_date_370,internal_row_id_370,data_source_system_370
facility_id_371,facility_name_371,legacy_system_id_371,property_type_371,service_type_371,lease_start_date_371,lease_end_date_371,vendor_id_371,manager_name_371,unit_count_371,is_active_371,external_ref_id_371,notes_371,occupancy_status_371,created_date_371,internal_row_id_371,data_source_system_371
facility_id_372,facility_name_372,legacy_system_id_372,property_type_372,service_type_372,lease_start_date_372,lease_end_date_372,vendor_id_372,manager_name_372,unit_count_372,is_active_372,external_ref_id_372,notes_372,occupancy_status_372,created_date_372,internal_row_id_372,data_source_system_372
facility_id_373,facility_name_373,legacy_system_id_373,property_type_373,service_type_373,lease_start_date_373,lease_end_date_373,vendor_id_373,manager_name_373,unit_count_373,is_active_373,external_ref_id_373,notes_373,occupancy_status_373,created_date_373,internal_row_id_373,data_source_system_373
facility_id_374,facility_name_374,legacy_system_id_374,property_type_374,service_type_374,lease_start_date_374,lease_end_date_374,vendor_id_374,manager_name_374,unit_count_374,is_active_374,external_ref_id_374,notes_374,occupancy_status_374,created_date_374,internal_row_id_374,data_source_system_374
facility_id_375,facility_name_375,legacy_system_id_375,property_type_375,service_type_375,lease_start_date_375,lease_end_date_375,vendor_id_375,manager_name_375,unit_count_375,is_active_375,external_ref_id_375,notes_375,occupancy_status_375,created_date_375,internal_row_id_375,data_source_system_375
facility_id_376,facility_name_376,legacy_system_id_376,property_type_376,service_type_376,lease_start_date_376,lease_end_date_376,vendor_id_376,manager_name_376,unit_count_376,is_active_376,external_ref_id_376,notes_376,occupancy_status_376,created_date_376,internal_row_id_376,data_source_system_376
facility_id_377,facility_name_377,legacy_system_id_377,property_type_377,service_type_377,lease_start_date_377,lease_end_date_377,vendor_id_377,manager_name_377,unit_count_377,is_active_377,external_ref_id_377,notes_377,occupancy_status_377,created_date_377,internal_row_id_377,data_source_system_377
facility_id_378,facility_name_378,legacy_system_id_378,property_type_378,service_type_378,lease_start_date_378,lease_end_date_378,vendor_id_378,manager_name_378,unit_count_378,is_active_378,external_ref_id_378,notes_378,occupancy_status_378,created_date_378,internal_row_id_378,data_source_system_378
facility_id_379,facility_name_379,legacy_system_id_379,property_type_379,service_type_379,lease_start_date_379,lease_end_date_379,vendor_id_379,manager_name_379,unit_count_379,is_active_379,external_ref_id_379,notes_379,occupancy_status_379,created_date_379,internal_row_id_379,data_source_system_379
facility_id_380,facility_name_380,legacy_system_id_380,property_type_380,service_type_380,lease_start_date_380,lease_end_date_380,vendor_id_380,manager_name_380,unit_count_380,is_active_380,external_ref_id_380,notes_380,occupancy_status_380,created_date_380,internal_row_id_380,data_source_system_380
facility_id_381,facility_name_381,legacy_system_id_381,property_type_381,service_type_381,lease_start_date_381,lease_end_date_381,vendor_id_381,manager_name_381,unit_count_381,is_active_381,external_ref_id_381,notes_381,occupancy_status_381,created_date_381,internal_row_id_381,data_source_system_381
facility_id_382,facility_name_382,legacy_system_id_382,property_type_382,service_type_382,lease_start_date_382,lease_end_date_382,vendor_id_382,manager_name_382,unit_count_382,is_active_382,external_ref_id_382,notes_382,occupancy_status_382,created_date_382,internal_row_id_382,data_source_system_382
facility_id_383,facility_name_383,legacy_system_id_383,property_type_383,service_type_383,lease_start_date_383,lease_end_date_383,vendor_id_383,manager_name_383,unit_count_383,is_active_383,external_ref_id_383,notes_383,occupancy_status_383,created_date_383,internal_row_id_383,data_source_system_383
facility_id_384,facility_name_384,legacy_system_id_384,property_type_384,service_type_384,lease_start_date_384,lease_end_date_384,vendor_id_384,manager_name_384,unit_count_384,is_active_384,external_ref_id_384,notes_384,occupancy_status_384,created_date_384,internal_row_id_384,data_source_system_384
facility_id_385,facility_name_385,legacy_system_id_385,property_type_385,service_type_385,lease_start_date_385,lease_end_date_385,vendor_id_385,manager_name_385,unit_count_385,is_active_385,external_ref_id_385,notes_385,occupancy_status_385,created_date_385,internal_row_id_385,data_source_system_385
facility_id_386,facility_name_386,legacy_system_id_386,property_type_386,service_type_386,lease_start_date_386,lease_end_date_386,vendor_id_386,manager_name_386,unit_count_386,is_active_386,external_ref_id_386,notes_386,occupancy_status_386,created_date_386,internal_row_id_386,data_source_system_386
facility_id_387,facility_name_387,legacy_system_id_387,property_type_387,service_type_387,lease_start_date_387,lease_end_date_387,vendor_id_387,manager_name_387,unit_count_387,is_active_387,external_ref_id_387,notes_387,occupancy_status_387,created_date_387,internal_row_id_387,data_source_system_387
facility_id_388,facility_name_388,legacy_system_id_388,property_type_388,service_type_388,lease_start_date_388,lease_end_date_388,vendor_id_388,manager_name_388,unit_count_388,is_active_388,external_ref_id_388,notes_388,occupancy_status_388,created_date_388,internal_row_id_388,data_source_system_388
facility_id_389,facility_name_389,legacy_system_id_389,property_type_389,service_type_389,lease_start_date_389,lease_end_date_389,vendor_id_389,manager_name_389,unit_count_389,is_active_389,external_ref_id_389,notes_389,occupancy_status_389,created_date_389,internal_row_id_389,data_source_system_389
facility_id_390,facility_name_390,legacy_system_id_390,property_type_390,service_type_390,lease_start_date_390,lease_end_date_390,vendor_id_390,manager_name_390,unit_count_390,is_active_390,external_ref_id_390,notes_390,occupancy_status_390,created_date_390,internal_row_id_390,data_source_system_390
facility_id_391,facility_name_391,legacy_system_id_391,property_type_391,service_type_391,lease_start_date_391,lease_end_date_391,vendor_id_391,manager_name_391,unit_count_391,is_active_391,external_ref_id_391,notes_391,occupancy_status_391,created_date_391,internal_row_id_391,data_source_system_391
facility_id_392,facility_name_392,legacy_system_id_392,property_type_392,service_type_392,lease_start_date_392,lease_end_date_392,vendor_id_392,manager_name_392,unit_count_392,is_active_392,external_ref_id_392,notes_392,occupancy_status_392,created_date_392,internal_row_id_392,data_source_system_392
facility_id_393,facility_name_393,legacy_system_id_393,property_type_393,service_type_393,lease_start_date_393,lease_end_date_393,vendor_id_393,manager_name_393,unit_count_393,is_active_393,external_ref_id_393,notes_393,occupancy_status_393,created_date_393,internal_row_id_393,data_source_system_393
facility_id_394,facility_name_394,legacy_system_id_394,property_type_394,service_type_394,lease_start_date_394,lease_end_date_394,vendor_id_394,manager_name_394,unit_count_394,is_active_394,external_ref_id_394,notes_394,occupancy_status_394,created_date_394,internal_row_id_394,data_source_system_394
facility_id_395,facility_name_395,legacy_system_id_395,property_type_395,service_type_395,lease_start_date_395,lease_end_date_395,vendor_id_395,manager_name_395,unit_count_395,is_active_395,external_ref_id_395,notes_395,occupancy_status_395,created_date_395,internal_row_id_395,data_source_system_395
facility_id_396,facility_name_396,legacy_system_id_396,property_type_396,service_type_396,lease_start_date_396,lease_end_date_396,vendor_id_396,manager_name_396,unit_count_396,is_active_396,external_ref_id_396,notes_396,occupancy_status_396,created_date_396,internal_row_id_396,data_source_system_396
facility_id_397,facility_name_397,legacy_system_id_397,property_type_397,service_type_397,lease_start_date_397,lease_end_date_397,vendor_id_397,manager_name_397,unit_count_397,is_active_397,external_ref_id_397,notes_397,occupancy_status_397,created_date_397,internal_row_id_397,data_source_system_397
facility_id_398,facility_name_398,legacy_system_id_398,property_type_398,service_type_398,lease_start_date_398,lease_end_date_398,vendor_id_398,manager_name_398,unit_count_398,is_active_398,external_ref_id_398,notes_398,occupancy_status_398,created_date_398,internal_row_id_398,data_source_system_398
facility_id_399,facility_name_399,legacy_system_id_399,property_type_399,service_type_399,lease_start_date_399,lease_end_date_399,vendor_id_399,manager_name_399,unit_count_399,is_active_399,external_ref_id_399,notes_399,occupancy_status_399,created_date_399,internal_row_id_399,data_source_system_399
facility_id_400,facility_name_400,legacy_system_id_400,property_type_400,service_type_400,lease_start_date_400,lease_end_date_400,vendor_id_400,manager_name_400,unit_count_400,is_active_400,external_ref_id_400,notes_400,occupancy_status_400,created_date_400,internal_row_id_400,data_source_system_400
facility_id_401,facility_name_401,legacy_system_id_401,property_type_401,service_type_401,lease_start_date_401,lease_end_date_401,vendor_id_401,manager_name_401,unit_count_401,is_active_401,external_ref_id_401,notes_401,occupancy_status_401,created_date_401,internal_row_id_401,data_source_system_401
facility_id_402,facility_name_402,legacy_system_id_402,property_type_402,service_type_402,lease_start_date_402,lease_end_date_402,vendor_id_402,manager_name_402,unit_count_402,is_active_402,external_ref_id_402,notes_402,occupancy_status_402,created_date_402,internal_row_id_402,data_source_system_402
facility_id_403,facility_name_403,legacy_system_id_403,property_type_403,service_type_403,lease_start_date_403,lease_end_date_403,vendor_id_403,manager_name_403,unit_count_403,is_active_403,external_ref_id_403,notes_403,occupancy_status_403,created_date_403,internal_row_id_403,data_source_system_403
facility_id_404,facility_name_404,legacy_system_id_404,property_type_404,service_type_404,lease_start_date_404,lease_end_date_404,vendor_id_404,manager_name_404,unit_count_404,is_active_404,external_ref_id_404,notes_404,occupancy_status_404,created_date_404,internal_row_id_404,data_source_system_404
facility_id_405,facility_name_405,legacy_system_id_405,property_type_405,service_type_405,lease_start_date_405,lease_end_date_405,vendor_id_405,manager_name_405,unit_count_405,is_active_405,external_ref_id_405,notes_405,occupancy_status_405,created_date_405,internal_row_id_405,data_source_system_405
facility_id_406,facility_name_406,legacy_system_id_406,property_type_406,service_type_406,lease_start_date_406,lease_end_date_406,vendor_id_406,manager_name_406,unit_count_406,is_active_406,external_ref_id_406,notes_406,occupancy_status_406,created_date_406,internal_row_id_406,data_source_system_406
facility_id_407,facility_name_407,legacy_system_id_407,property_type_407,service_type_407,lease_start_date_407,lease_end_date_407,vendor_id_407,manager_name_407,unit_count_407,is_active_407,external_ref_id_407,notes_407,occupancy_status_407,created_date_407,internal_row_id_407,data_source_system_407
facility_id_408,facility_name_408,legacy_system_id_408,property_type_408,service_type_408,lease_start_date_408,lease_end_date_408,vendor_id_408,manager_name_408,unit_count_408,is_active_408,external_ref_id_408,notes_408,occupancy_status_408,created_date_408,internal_row_id_408,data_source_system_408
facility_id_409,facility_name_409,legacy_system_id_409,property_type_409,service_type_409,lease_start_date_409,lease_end_date_409,vendor_id_409,manager_name_409,unit_count_409,is_active_409,external_ref_id_409,notes_409,occupancy_status_409,created_date_409,internal_row_id_409,data_source_system_409
facility_id_410,facility_name_410,legacy_system_id_410,property_type_410,service_type_410,lease_start_date_410,lease_end_date_410,vendor_id_410,manager_name_410,unit_count_410,is_active_410,external_ref_id_410,notes_410,occupancy_status_410,created_date_410,internal_row_id_410,data_source_system_410
facility_id_411,facility_name_411,legacy_system_id_411,property_type_411,service_type_411,lease_start_date_411,lease_end_date_411,vendor_id_411,manager_name_411,unit_count_411,is_active_411,external_ref_id_411,notes_411,occupancy_status_411,created_date_411,internal_row_id_411,data_source_system_411
facility_id_412,facility_name_412,legacy_system_id_412,property_type_412,service_type_412,lease_start_date_412,lease_end_date_412,vendor_id_412,manager_name_412,unit_count_412,is_active_412,external_ref_id_412,notes_412,occupancy_status_412,created_date_412,internal_row_id_412,data_source_system_412
facility_id_413,facility_name_413,legacy_system_id_413,property_type_413,service_type_413,lease_start_date_413,lease_end_date_413,vendor_id_413,manager_name_413,unit_count_413,is_active_413,external_ref_id_413,notes_413,occupancy_status_413,created_date_413,internal_row_id_413,data_source_system_413
facility_id_414,facility_name_414,legacy_system_id_414,property_type_414,service_type_414,lease_start_date_414,lease_end_date_414,vendor_id_414,manager_name_414,unit_count_414,is_active_414,external_ref_id_414,notes_414,occupancy_status_414,created_date_414,internal_row_id_414,data_source_system_414
facility_id_415,facility_name_415,legacy_system_id_415,property_type_415,service_type_415,lease_start_date_415,lease_end_date_415,vendor_id_415,manager_name_415,unit_count_415,is_active_415,external_ref_id_415,notes_415,occupancy_status_415,created_date_415,internal_row_id_415,data_source_system_415
facility_id_416,facility_name_416,legacy_system_id_416,property_type_416,service_type_416,lease_start_date_416,lease_end_date_416,vendor_id_416,manager_name_416,unit_count_416,is_active_416,external_ref_id_416,notes_416,occupancy_status_416,created_date_416,internal_row_id_416,data_source_system_416
facility_id_417,facility_name_417,legacy_system_id_417,property_type_417,service_type_417,lease_start_date_417,lease_end_date_417,vendor_id_417,manager_name_417,unit_count_417,is_active_417,external_ref_id_417,notes_417,occupancy_status_417,created_date_417,internal_row_id_417,data_source_system_417
facility_id_418,facility_name_418,legacy_system_id_418,property_type_418,service_type_418,lease_start_date_418,lease_end_date_418,vendor_id_418,manager_name_418,unit_count_418,is_active_418,external_ref_id_418,notes_418,occupancy_status_418,created_date_418,internal_row_id_418,data_source_system_418
facility_id_419,facility_name_419,legacy_system_id_419,property_type_419,service_type_419,lease_start_date_419,lease_end_date_419,vendor_id_419,manager_name_419,unit_count_419,is_active_419,external_ref_id_419,notes_419,occupancy_status_419,created_date_419,internal_row_id_419,data_source_system_419
facility_id_420,facility_name_420,legacy_system_id_420,property_type_420,service_type_420,lease_start_date_420,lease_end_date_420,vendor_id_420,manager_name_420,unit_count_420,is_active_420,external_ref_id_420,notes_420,occupancy_status_420,created_date_420,internal_row_id_420,data_source_system_420
facility_id_421,facility_name_421,legacy_system_id_421,property_type_421,service_type_421,lease_start_date_421,lease_end_date_421,vendor_id_421,manager_name_421,unit_count_421,is_active_421,external_ref_id_421,notes_421,occupancy_status_421,created_date_421,internal_row_id_421,data_source_system_421
facility_id_422,facility_name_422,legacy_system_id_422,property_type_422,service_type_422,lease_start_date_422,lease_end_date_422,vendor_id_422,manager_name_422,unit_count_422,is_active_422,external_ref_id_422,notes_422,occupancy_status_422,created_date_422,internal_row_id_422,data_source_system_422
facility_id_423,facility_name_423,legacy_system_id_423,property_type_423,service_type_423,lease_start_date_423,lease_end_date_423,vendor_id_423,manager_name_423,unit_count_423,is_active_423,external_ref_id_423,notes_423,occupancy_status_423,created_date_423,internal_row_id_423,data_source_system_423
facility_id_424,facility_name_424,legacy_system_id_424,property_type_424,service_type_424,lease_start_date_424,lease_end_date_424,vendor_id_424,manager_name_424,unit_count_424,is_active_424,external_ref_id_424,notes_424,occupancy_status_424,created_date_424,internal_row_id_424,data_source_system_424
facility_id_425,facility_name_425,legacy_system_id_425,property_type_425,service_type_425,lease_start_date_425,lease_end_date_425,vendor_id_425,manager_name_425,unit_count_425,is_active_425,external_ref_id_425,notes_425,occupancy_status_425,created_date_425,internal_row_id_425,data_source_system_425
facility_id_426,facility_name_426,legacy_system_id_426,property_type_426,service_type_426,lease_start_date_426,lease_end_date_426,vendor_id_426,manager_name_426,unit_count_426,is_active_426,external_ref_id_426,notes_426,occupancy_status_426,created_date_426,internal_row_id_426,data_source_system_426
facility_id_427,facility_name_427,legacy_system_id_427,property_type_427,service_type_427,lease_start_date_427,lease_end_date_427,vendor_id_427,manager_name_427,unit_count_427,is_active_427,external_ref_id_427,notes_427,occupancy_status_427,created_date_427,internal_row_id_427,data_source_system_427
facility_id_428,facility_name_428,legacy_system_id_428,property_type_428,service_type_428,lease_start_date_428,lease_end_date_428,vendor_id_428,manager_name_428,unit_count_428,is_active_428,external_ref_id_428,notes_428,occupancy_status_428,created_date_428,internal_row_id_428,data_source_system_428
facility_id_429,facility_name_429,legacy_system_id_429,property_type_429,service_type_429,lease_start_date_429,lease_end_date_429,vendor_id_429,manager_name_429,unit_count_429,is_active_429,external_ref_id_429,notes_429,occupancy_status_429,created_date_429,internal_row_id_429,data_source_system_429
facility_id_430,facility_name_430,legacy_system_id_430,property_type_430,service_type_430,lease_start_date_430,lease_end_date_430,vendor_id_430,manager_name_430,unit_count_430,is_active_430,external_ref_id_430,notes_430,occupancy_status_430,created_date_430,internal_row_id_430,data_source_system_430
